year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",299.00,65.00,21.08,4.68,13.52,1.00,24.72,15.00,1.00,5530.00,2025.00,592.00,736.00,41.00,2136.00
2024,1,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",220.00,61.00,15.96,7.90,17.46,0.00,19.68,13.00,1.00,4732.00,947.00,982.00,1035.00,0.00,1768.00
2024,1,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",194.00,41.00,9.61,1.27,8.99,0.00,21.13,23.00,1.00,3447.00,780.00,72.00,538.00,0.00,2057.00
2024,1,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",114.00,21.00,8.98,1.96,1.10,0.00,8.96,2.00,0.00,2060.00,1205.00,90.00,59.00,0.00,706.00
2024,1,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",146.00,37.00,12.79,5.63,6.44,1.30,10.84,4.00,0.00,3108.00,832.00,1047.00,516.00,28.00,685.00
2024,1,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31.00,2.00,0.10,0.00,1.90,0.00,0.00,3.00,0.00,93.00,5.00,0.00,88.00,0.00,0.00
2024,1,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",51.00,14.00,2.93,0.88,9.11,0.00,1.08,3.00,0.00,473.00,87.00,63.00,212.00,0.00,111.00
2024,1,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",85.00,18.00,7.85,2.49,3.31,0.00,4.35,7.00,0.00,1932.00,742.00,631.00,221.00,0.00,338.00
2024,1,OH,PSA Airlines Inc.,LAN,"Lansing, MI: Capital Region International",21.00,6.00,1.24,0.78,2.32,0.00,1.66,3.00,0.00,409.00,45.00,63.00,141.00,0.00,160.00
2024,1,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",122.00,34.00,11.86,4.79,7.43,0.00,9.92,2.00,0.00,2212.00,759.00,494.00,244.00,0.00,715.00
2024,1,OH,PSA Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",110.00,30.00,8.94,4.43,6.97,0.00,9.67,12.00,1.00,2270.00,764.00,304.00,332.00,0.00,870.00
2024,1,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",105.00,32.00,14.23,1.59,5.92,0.00,10.27,4.00,0.00,3325.00,1445.00,91.00,224.00,0.00,1565.00
2024,1,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",80.00,21.00,8.15,1.36,4.30,0.00,7.19,9.00,2.00,2314.00,968.00,183.00,245.00,0.00,918.00
2024,1,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",39.00,5.00,0.37,0.74,0.63,0.00,3.26,2.00,0.00,481.00,33.00,22.00,31.00,0.00,395.00
2024,1,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",9.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,78.00,0.00,0.00,0.00,0.00,78.00
2024,1,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",21.00,5.00,0.84,0.43,0.41,0.00,3.32,3.00,0.00,569.00,56.00,109.00,76.00,0.00,328.00
2024,1,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester Boston Regional",146.00,35.00,13.30,2.96,4.19,0.11,14.45,11.00,0.00,2345.00,885.00,257.00,198.00,3.00,1002.00
2024,1,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",83.00,16.00,8.51,1.52,2.79,0.00,3.17,12.00,1.00,1737.00,746.00,265.00,170.00,0.00,556.00
2024,1,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",93.00,26.00,9.17,1.80,2.37,0.27,12.39,0.00,0.00,2084.00,621.00,237.00,116.00,38.00,1072.00
2024,1,OH,PSA Airlines Inc.,MLI,"Moline, IL: Quad Cities International",60.00,10.00,4.14,0.26,1.99,0.00,3.61,8.00,0.00,846.00,462.00,29.00,47.00,0.00,308.00
2024,1,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",38.00,5.00,0.96,1.14,0.86,0.00,2.04,3.00,0.00,450.00,25.00,148.00,68.00,0.00,209.00
2024,1,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62.00,15.00,3.80,0.88,3.27,0.00,7.05,0.00,0.00,1436.00,297.00,144.00,313.00,0.00,682.00
2024,1,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",66.00,15.00,1.95,1.34,5.30,0.00,6.41,2.00,3.00,839.00,79.00,89.00,232.00,0.00,439.00
2024,1,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",229.00,52.00,18.94,7.39,9.81,0.00,15.87,4.00,0.00,3861.00,1056.00,1009.00,533.00,0.00,1263.00
2024,1,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",9.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,18.00,18.00,0.00,0.00,0.00,0.00
2024,1,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",27.00,6.00,1.75,0.76,1.75,0.00,1.74,1.00,0.00,952.00,394.00,88.00,201.00,0.00,269.00
2024,1,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",206.00,68.00,21.27,7.38,5.74,1.79,31.82,7.00,0.00,6638.00,1665.00,1070.00,451.00,66.00,3386.00
2024,1,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",667.00,150.00,47.40,10.51,33.50,0.00,58.59,32.00,0.00,17434.00,4872.00,2139.00,1907.00,0.00,8516.00
2024,1,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.00,22.00,6.21,1.20,9.30,0.00,5.28,7.00,0.00,1269.00,416.00,55.00,273.00,0.00,525.00
2024,1,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",42.00,11.00,3.68,0.29,2.41,0.00,4.62,7.00,0.00,643.00,328.00,30.00,92.00,0.00,193.00
2024,1,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",157.00,52.00,10.77,4.72,12.44,0.00,24.08,3.00,0.00,4152.00,625.00,439.00,559.00,0.00,2529.00
2024,1,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",123.00,23.00,7.38,3.13,3.24,0.00,9.25,12.00,0.00,1659.00,252.00,447.00,171.00,0.00,789.00
2024,1,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",114.00,26.00,6.43,1.92,6.57,0.00,11.08,12.00,0.00,2353.00,871.00,320.00,303.00,0.00,859.00
2024,1,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",20.00,3.00,0.02,0.00,0.00,0.00,2.98,0.00,0.00,85.00,1.00,0.00,0.00,0.00,84.00
2024,1,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",48.00,15.00,4.97,2.10,5.76,0.00,2.17,3.00,1.00,856.00,279.00,213.00,188.00,0.00,176.00
2024,1,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",39.00,5.00,0.00,0.91,2.59,0.00,1.50,0.00,0.00,127.00,0.00,23.00,57.00,0.00,47.00
2024,1,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",7.00,3.00,0.19,0.00,1.96,0.00,0.85,0.00,0.00,79.00,4.00,0.00,41.00,0.00,34.00
2024,1,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",205.00,46.00,11.13,6.55,7.07,0.08,21.16,8.00,0.00,3138.00,748.00,469.00,374.00,6.00,1541.00
2024,1,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",86.00,29.00,4.57,3.94,9.84,0.00,10.65,4.00,0.00,1947.00,385.00,481.00,288.00,0.00,793.00
2024,1,OH,PSA Airlines Inc.,SCE,"State College, PA: University Park",2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",78.00,17.00,4.38,1.68,6.53,0.00,4.42,2.00,0.00,907.00,194.00,109.00,204.00,0.00,400.00
2024,1,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",56.00,16.00,5.74,0.84,7.64,0.00,1.78,3.00,0.00,1011.00,255.00,295.00,284.00,0.00,177.00
2024,1,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",185.00,41.00,8.51,3.08,10.44,0.00,18.97,11.00,1.00,3087.00,601.00,216.00,470.00,0.00,1800.00
2024,1,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",7.00,1.00,0.14,0.80,0.00,0.00,0.06,0.00,0.00,218.00,30.00,174.00,0.00,0.00,14.00
2024,1,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",34.00,4.00,0.12,1.23,2.32,0.00,0.33,2.00,0.00,220.00,2.00,60.00,104.00,0.00,54.00
2024,1,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",8.00,3.00,0.05,0.00,1.53,0.00,1.42,1.00,0.00,217.00,5.00,0.00,59.00,0.00,153.00
2024,1,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,OH,PSA Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",22.00,3.00,0.86,0.00,2.14,0.00,0.00,0.00,0.00,73.00,24.00,0.00,49.00,0.00,0.00
2024,1,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",46.00,10.00,2.92,0.28,1.28,0.00,5.52,0.00,1.00,830.00,330.00,24.00,77.00,0.00,399.00
2024,1,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",251.00,60.00,23.40,2.50,12.86,0.00,21.24,19.00,3.00,4233.00,1407.00,123.00,706.00,0.00,1997.00
2024,1,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",111.00,25.00,6.92,2.85,4.58,0.16,10.49,3.00,0.00,1840.00,481.00,261.00,274.00,3.00,821.00
2024,1,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",28.00,3.00,0.01,0.15,0.00,0.00,2.84,2.00,0.00,128.00,1.00,3.00,0.00,0.00,124.00
2024,1,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",39.00,7.00,3.44,0.00,1.96,0.00,1.60,7.00,0.00,362.00,180.00,0.00,90.00,0.00,92.00
2024,1,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",331.00,56.00,21.24,9.83,10.06,0.00,14.87,2.00,0.00,5561.00,2601.00,972.00,393.00,0.00,1595.00
2024,1,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",61.00,6.00,3.73,1.88,0.38,0.00,0.00,3.00,1.00,454.00,289.00,138.00,27.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",59.00,10.00,7.92,2.00,0.08,0.00,0.00,0.00,1.00,1642.00,1573.00,60.00,9.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",79.00,17.00,12.00,4.80,0.20,0.00,0.00,6.00,0.00,1325.00,962.00,340.00,23.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",149.00,37.00,13.54,4.70,10.19,0.00,8.58,3.00,0.00,3694.00,1497.00,666.00,605.00,0.00,926.00
2024,1,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",93.00,21.00,11.83,5.73,1.44,0.00,2.00,6.00,0.00,1155.00,684.00,330.00,84.00,0.00,57.00
2024,1,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",101.00,31.00,17.55,11.35,2.10,0.00,0.00,0.00,0.00,4183.00,2453.00,1570.00,160.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",8.00,2.00,1.76,0.00,0.24,0.00,0.00,0.00,0.00,87.00,79.00,0.00,8.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,10.00,3.00,2.00,1.35,0.00,3.65,12.00,0.00,677.00,86.00,135.00,64.00,0.00,392.00
2024,1,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",40.00,9.00,1.00,0.00,0.05,0.00,7.95,2.00,0.00,473.00,17.00,0.00,5.00,0.00,451.00
2024,1,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",51.00,15.00,9.19,2.41,3.40,0.00,0.00,13.00,0.00,1710.00,1027.00,244.00,439.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",968.00,298.00,116.71,27.38,107.79,0.00,46.12,55.00,64.00,22623.00,7872.00,3661.00,5816.00,0.00,5274.00
2024,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",805.00,263.00,154.13,71.41,36.00,1.46,0.00,22.00,1.00,32424.00,19690.00,9983.00,2673.00,78.00,0.00
2024,1,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",289.00,96.00,54.40,11.07,18.57,0.00,11.97,17.00,4.00,9644.00,5972.00,1761.00,813.00,0.00,1098.00
2024,1,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",140.00,53.00,30.89,6.21,6.32,2.00,7.58,5.00,0.00,3750.00,1766.00,1017.00,474.00,48.00,445.00
2024,1,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",70.00,18.00,2.60,1.11,6.29,0.00,8.00,5.00,0.00,1545.00,340.00,61.00,200.00,0.00,944.00
2024,1,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",23.00,5.00,2.00,0.00,0.41,0.00,2.59,1.00,0.00,1771.00,806.00,0.00,21.00,0.00,944.00
2024,1,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",69.00,21.00,14.27,3.72,3.00,0.00,0.00,8.00,0.00,2006.00,1492.00,396.00,118.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,93.00,0.00,0.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",51.00,6.00,2.24,1.00,0.97,0.00,1.79,3.00,0.00,714.00,472.00,159.00,41.00,0.00,42.00
2024,1,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",118.00,9.00,3.53,1.94,2.52,0.00,1.00,0.00,0.00,471.00,177.00,102.00,52.00,0.00,140.00
2024,1,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",85.00,17.00,5.84,0.00,6.16,0.00,5.00,4.00,0.00,1196.00,443.00,0.00,189.00,0.00,564.00
2024,1,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",54.00,14.00,4.99,1.00,1.70,0.00,6.31,2.00,0.00,1002.00,436.00,38.00,105.00,0.00,423.00
2024,1,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",56.00,11.00,5.43,3.95,1.62,0.00,0.00,0.00,0.00,782.00,395.00,350.00,37.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",156.00,35.00,18.64,4.04,6.30,0.00,6.02,6.00,0.00,2773.00,1128.00,664.00,262.00,0.00,719.00
2024,1,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",61.00,15.00,9.78,4.20,1.02,0.00,0.00,0.00,1.00,1108.00,729.00,289.00,90.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",62.00,8.00,2.29,0.75,1.96,0.00,3.00,0.00,0.00,478.00,75.00,100.00,79.00,0.00,224.00
2024,1,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",302.00,90.00,42.64,14.14,16.67,0.00,16.56,27.00,0.00,8768.00,3519.00,1678.00,1575.00,0.00,1996.00
2024,1,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",710.00,154.00,67.59,26.44,32.41,0.00,27.56,8.00,3.00,12298.00,5106.00,3704.00,1421.00,0.00,2067.00
2024,1,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",,,,,,,,,,,,,,,
2024,1,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",62.00,27.00,19.92,4.56,2.53,0.00,0.00,0.00,0.00,2135.00,1633.00,374.00,128.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",52.00,11.00,7.93,2.66,0.41,0.00,0.00,0.00,0.00,1323.00,912.00,375.00,36.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",56.00,8.00,6.42,0.57,1.00,0.00,0.00,0.00,0.00,347.00,300.00,16.00,31.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",79.00,23.00,9.59,3.47,3.21,0.00,6.72,5.00,0.00,2518.00,958.00,204.00,178.00,0.00,1178.00
2024,1,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",103.00,39.00,19.87,11.20,5.00,0.00,2.93,21.00,0.00,6431.00,2783.00,2910.00,619.00,0.00,119.00
2024,1,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",412.00,78.00,37.20,6.65,16.35,0.00,17.80,1.00,1.00,4110.00,1920.00,653.00,543.00,0.00,994.00
2024,1,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",187.00,36.00,24.08,3.94,6.99,0.00,1.00,3.00,1.00,2399.00,1494.00,368.00,365.00,0.00,172.00
2024,1,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",60.00,23.00,9.78,1.93,4.45,0.00,6.85,5.00,0.00,2644.00,1143.00,153.00,354.00,0.00,994.00
2024,1,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",85.00,36.00,9.40,3.59,10.69,0.00,12.32,10.00,0.00,3090.00,776.00,498.00,489.00,0.00,1327.00
2024,1,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52.00,6.00,3.04,0.47,2.49,0.00,0.00,0.00,1.00,231.00,86.00,41.00,104.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",87.00,38.00,11.43,3.25,12.29,0.00,11.03,5.00,0.00,2705.00,803.00,179.00,524.00,0.00,1199.00
2024,1,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31.00,12.00,5.05,1.00,3.95,0.00,2.00,5.00,0.00,653.00,379.00,22.00,188.00,0.00,64.00
2024,1,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",17.00,3.00,0.60,0.45,1.34,0.00,0.60,0.00,0.00,191.00,61.00,21.00,83.00,0.00,26.00
2024,1,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",122.00,40.00,10.05,10.28,9.40,0.00,10.27,13.00,1.00,4089.00,683.00,1829.00,414.00,0.00,1163.00
2024,1,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",61.00,17.00,12.66,4.00,0.34,0.00,0.00,5.00,3.00,2655.00,2282.00,311.00,62.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",142.00,48.00,25.39,12.58,8.02,1.00,1.00,7.00,0.00,3883.00,2227.00,1233.00,387.00,17.00,19.00
2024,1,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",31.00,5.00,1.90,1.89,0.21,0.00,1.00,2.00,1.00,187.00,34.00,90.00,9.00,0.00,54.00
2024,1,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2711.00,524.00,167.31,2.88,83.45,3.18,267.19,27.00,5.00,25877.00,8658.00,460.00,3002.00,88.00,13669.00
2024,1,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1317.00,337.00,104.13,7.00,74.74,0.25,150.88,27.00,2.00,16474.00,4517.00,648.00,2954.00,21.00,8334.00
2024,1,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",191.00,48.00,13.97,0.48,12.30,0.72,20.54,1.00,0.00,2503.00,732.00,33.00,543.00,21.00,1174.00
2024,1,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",177.00,39.00,11.03,0.00,4.45,0.61,22.91,1.00,0.00,2120.00,602.00,0.00,267.00,11.00,1240.00
2024,1,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",420.00,98.00,35.79,1.32,14.94,1.37,44.58,11.00,0.00,4876.00,1213.00,406.00,554.00,69.00,2634.00
2024,1,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",575.00,149.00,57.52,0.00,26.90,1.68,62.91,1.00,1.00,6930.00,2825.00,0.00,912.00,50.00,3143.00
2024,1,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",585.00,243.00,60.25,3.69,87.18,3.78,88.09,3.00,0.00,10978.00,3012.00,275.00,3212.00,112.00,4367.00
2024,1,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2391.00,432.00,130.75,2.63,49.12,2.58,246.92,27.00,0.00,21241.00,5684.00,155.00,1718.00,115.00,13569.00
2024,1,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",300.00,95.00,47.09,1.38,15.99,1.00,29.54,1.00,0.00,5381.00,2425.00,251.00,703.00,51.00,1951.00
2024,1,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",1038.00,251.00,96.46,0.87,42.10,4.50,107.06,16.00,2.00,10104.00,3818.00,66.00,1328.00,95.00,4797.00
2024,1,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2374.00,478.00,135.86,1.26,66.88,3.27,270.73,26.00,0.00,21584.00,5778.00,38.00,2229.00,223.00,13316.00
2024,1,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1254.00,211.00,68.44,2.36,19.07,2.99,118.13,10.00,0.00,8805.00,2753.00,116.00,696.00,100.00,5140.00
2024,1,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",386.00,120.00,38.30,1.13,37.61,0.00,42.96,11.00,0.00,6428.00,2056.00,206.00,1869.00,0.00,2297.00
2024,1,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",3123.00,680.00,217.59,4.59,132.73,5.90,319.19,137.00,3.00,35044.00,10470.00,1009.00,5062.00,186.00,18317.00
2024,1,WN,Southwest Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",120.00,21.00,9.52,0.62,2.12,0.00,8.74,1.00,0.00,1234.00,539.00,26.00,151.00,0.00,518.00
2024,1,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",2069.00,564.00,155.20,4.01,179.06,1.79,223.94,61.00,1.00,29964.00,8118.00,343.00,7878.00,45.00,13580.00
2024,1,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",417.00,100.00,31.80,0.25,11.37,1.19,55.39,10.00,0.00,4348.00,1160.00,7.00,457.00,64.00,2660.00
2024,1,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",356.00,96.00,39.24,0.38,12.15,1.00,43.23,5.00,0.00,4176.00,1308.00,29.00,405.00,59.00,2375.00
2024,1,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",131.00,24.00,2.91,0.70,5.48,0.00,14.90,1.00,1.00,1654.00,87.00,159.00,278.00,0.00,1130.00
2024,1,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",46.00,7.00,2.08,1.00,2.60,0.00,1.32,2.00,0.00,438.00,109.00,121.00,130.00,0.00,78.00
2024,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",46.00,10.00,5.55,0.00,3.00,0.00,1.45,0.00,0.00,1530.00,319.00,0.00,80.00,0.00,1131.00
2024,1,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",99.00,31.00,13.63,1.77,8.06,0.00,7.53,4.00,0.00,2416.00,653.00,135.00,400.00,0.00,1228.00
2024,1,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",70.00,25.00,11.43,0.56,8.52,0.00,4.49,0.00,0.00,1375.00,526.00,77.00,368.00,0.00,404.00
2024,1,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",48.00,12.00,6.61,0.00,1.87,0.00,3.52,3.00,0.00,953.00,642.00,0.00,45.00,0.00,266.00
2024,1,YV,Mesa Airlines Inc.,BIL,"Billings, MT: Billings Logan International",31.00,9.00,3.20,0.00,0.45,0.00,5.35,3.00,1.00,2083.00,161.00,0.00,32.00,0.00,1890.00
2024,1,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",32.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,106.00,79.00,0.00,27.00,0.00,0.00
2024,1,YV,Mesa Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",23.00,7.00,1.00,0.00,0.37,0.00,5.63,2.00,0.00,664.00,41.00,0.00,7.00,0.00,616.00
2024,1,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",49.00,12.00,5.71,0.00,2.00,0.00,4.29,4.00,1.00,829.00,424.00,0.00,42.00,0.00,363.00
